Goesser_25_65_; 23; Range; 15; 0.109501; 0.708205; 1.21627; 112.797; 71.931; 129.627
Goesser_25_65_; 23; Stdev; 3.53942; 0.0238653; 0.15435; 0.26508; 24.5835; 15.677; 28.2515
Goesser_25_65_; 24; Median; 18; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 24; Mean; 19.3; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 24; Range; 15; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 24; Stdev; 4.16053; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 25; Median; 20; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 25; Mean; 19.45; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 25; Range; 15; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 25; Stdev; 3.94303; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 26; Median; 22; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 26; Mean; 21.95; 0.0144532; -0.0564626; 0.145132; 4.2632; -5.10664; 0.187676
Goesser_25_65_; 26; Range; 16; 0.289063; 1.12925; 2.90263; 85.2641; 102.133; 3.75351
Goesser_25_65_; 26; Stdev; 3.91759; 0.0629999; 0.246115; 0.632614; 18.5829; 22.2593; 0.818059
Goesser_25_65_; 27; Median; 21; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 27; Mean; 20.65; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 27; Range; 12; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 27; Stdev; 3.19805; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 28; Median; 23; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 28; Mean; 23.1; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 28; Range; 14; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 28; Stdev; 3.47707; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 29; Median; 21; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 29; Mean; 21.15; 0.0152563; -0.00297219; 0.0243961; 0.156872; 5.88983; -1.7752
Goesser_25_65_; 29; Range; 14; 0.305126; 0.0594438; 0.487921; 3.13745; 117.797; 35.504
Goesser_25_65_; 29; Stdev; 3.60936; 0.0665007; 0.0129555; 0.10634; 0.683791; 25.6732; 7.73791
Goesser_25_65_; 30; Median; 22; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 30; Mean; 21.35; 0.0132581; -0.0133874; 0.0318318; 3.8782; -1.18538; 2.08426
Goesser_25_65_; 30; Range; 14; 0.265163; 0.267748; 0.636636; 77.5639; 23.7077; 41.6851
Goesser_25_65_; 30; Stdev; 4.78827; 0.0577908; 0.0583544; 0.138752; 16.9047; 5.16697; 9.08507
Goesser_25_65_; 31; Median; 20; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 31; Mean; 20.85; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 31; Range; 14; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 31; Stdev; 3.62319; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 32; Median; 24; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 32; Mean; 23.7; -0.0102666; 0.000437076; 0.0164166; 4.19874; -6.2429; -5.86838
Goesser_25_65_; 32; Range; 10; 0.205332; 0.00874153; 0.328332; 83.9748; 124.858; 117.368
Goesser_25_65_; 32; Stdev; 2.96816; 0.0447512; 0.00190517; 0.0715583; 18.3019; 27.2122; 25.5797
Goesser_25_65_; 33; Median; 21; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 33; Mean; 20.75; 0.0168509; -0.0248236; 0.066947; 7.27783; -1.44847; -1.71955
Goesser_25_65_; 33; Range; 12; 0.337019; 0.496472; 1.33894; 145.557; 28.9695; 34.391
Goesser_25_65_; 33; Stdev; 3.14444; 0.0734515; 0.108204; 0.291815; 31.7233; 6.31375; 7.49535
Goesser_25_65_; 34; Median; 16; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 34; Mean; 15.25; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 34; Range; 9; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 34; Stdev; 2.54706; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 35; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 35; Mean; 13.05; 0.0010761; -0.000540676; 0.010442; 0.346702; -7.89996; -3.8379
Goesser_25_65_; 35; Range; 11; 0.0215221; 0.0108135; 0.208839; 6.93403; 157.999; 76.758
Goesser_25_65_; 35; Stdev; 2.76541; 0.00469063; 0.00235675; 0.0455155; 1.51124; 34.4351; 16.729
Goesser_25_65_; 36; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 36; Mean; 12.35; 0.0016158; 0.00434637; 0.0210608; 4.71604; 5.93664; -0.58202
Goesser_25_65_; 36; Range; 10; 0.032316; 0.0869275; 0.421217; 94.3207; 118.733; 11.6404
Goesser_25_65_; 36; Stdev; 2.70694; 0.0070431; 0.0189454; 0.0918021; 20.5567; 25.8772; 2.53697
Goesser_25_65_; 37; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 37; Mean; 12.7; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 37; Range; 9; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 37; Stdev; 2.38956; 0; 0; 0; 0; 0; 0
Goesser_25_65_; 38; Median; 13; 0; 0; 0; 0; -0; 0
Goesser_25_65_; 38; Mean; 13.7; -0.00539973; -0.000391672; 0.0401518; 5.40413; -7.45225; -4.34315
Goesser_25_65_; 38; Range; 9; 0.107995; 0.00783344; 0.803037; 108.083; 149.045; 86.8629
