Linear Detection Measurement - Goesser_55_126_
Pose p; Framenumber n; number of detected matches; targetpose px[m]; py[m]; pz[m]; rotx[°]; roty[°]; rotz[°]
Pose p; calculate Median
Pose p; calculate Mittelwert
Pose p; calculate Spannweite
Pose p; calculate Stdev
1; 1; 74; 0.356714; -0.0496359; 1.18622; 29.0375; -164.226; 18.3657
6; 13; 37; 0.434302; -0.364093; 1.35016; 32.0273; -164.538; 16.9378
6; 14; 38; 0.44038; -0.371946; 1.36986; 25.1937; -163.588; 18.5243
6; 15; 28; 0.4369; -0.370244; 1.35104; 26.1753; -162.945; 18.5342
6; 16; 28; 0.435723; -0.371923; 1.35726; 26.9776; -161.441; 18.2579
6; 17; 36; 0.427009; -0.359718; 1.32012; -60.6756; 163.792; 7.73448
6; 18; 32; 0.435231; -0.366118; 1.34952; 23.5921; -159.878; 21.002
6; 19; 38; 0.443317; -0.373185; 1.39305; 27.7184; -165.018; 18.3779
6; 20; 36; 0.432969; -0.37362; 1.3695; 26.5464; -165.938; 17.5207
6; Median: 36; 0.436134; -0.367507; 1.35104; 18.3779; -162.945; 26.5464
6; Mean: 35.05; 0.435778; -0.366776; 1.35294; 17.2975; -131.154; 14.6356
6; Range: 15; 0.0176096; 0.02358; 0.0729216; 14.8423; 343.589; 101.125
6; Stdev: 3.72122; 0.00416133; 0.00619325; 0.01698; 3.73819; 98.2512; 31.2524
7; 1; 31; 0.422213; -0.452993; 1.45211; 26.8584; -163.999; 19.1865
7; 2; 20; 0.406646; -0.435381; 1.35478; -67.8054; 161.25; 3.68462
7; 3; 20; 0.259119; -0.770034; 1.97113; 91.7132; 53.1567; 134.534
7; 4; 22; 0.408457; -0.455214; 1.39536; 25.6348; -165.605; 16.3518
7; 5; 19; 0; 0; 0; 0; -0; 0
7; 6; 28; 0.397514; -0.371605; 1.24498; 35.3611; -175.902; 16.5942
7; 7; 28; 0.428308; -0.436847; 1.42033; 27.3033; -171.025; 19.6126
7; 8; 20; 0.411483; -0.450428; 1.40723; 26.9513; -163.454; 17.7116
7; 9; 19; 0.403285; -0.415037; 1.23539; 43.0372; -162.072; 9.17819
7; 10; 21; 0.411843; -0.448244; 1.41345; 26.4255; -157.642; 20.3441
7; 11; 23; 0.400456; -0.466078; 1.43056; 25.0748; -173.822; 14.5553
7; 12; 26; 0.1357; -0.159675; 0.731378; -50.9175; -134.448; 93.6262
7; 13; 22; 0.414154; -0.452643; 1.45728; 22.1492; -163.815; 20.982
7; 14; 24; 0.403918; -0.467596; 1.50531; 36.8315; -169.779; 13.1479
7; 15; 22; 0.414039; -0.448244; 1.4204; 25.3213; -160.12; 20.0505
7; 16; 24; 0.407708; -0.443526; 1.38319; -66.9912; 159.006; 3.48759
7; 17; 21; 0.365523; -0.357665; 0.951057; -121.774; -5.34933; 175.82
7; 18; 22; 0.421497; -0.427169; 1.38676; 19.9728; -167.218; 21.0786
7; 19; 27; 0.411765; -0.452043; 1.41585; 24.7004; -163.209; 18.8545
7; 20; 23; 0.403747; -0.41994; 1.24991; 41.2644; -162.466; 9.46423
7; Median: 22; 0.407708; -0.443526; 1.40723; 18.8545; -162.466; 25.6348
7; Mean: 23.1; 0.366369; -0.416518; 1.29132; 32.4132; -104.326; 9.55556
7; Range: 12; 0.428308; 0.770034; 1.97113; 175.82; 337.152; 213.487
7; Stdev: 3.25423; 0.107484; 0.138773; 0.373771; 45.2852; 109.406; 47.7348
8; 1; 14; 0.399937; -0.536784; 1.50136; 34.3986; -164.344; 17.6185
8; 2; 16; 0.390168; -0.550587; 1.492; 26.8367; -166.955; 16.9811
8; 3; 12; 0; 0; 0; 0; -0; 0
8; 4; 17; 0.24735; -0.0735617; 1.64299; 139.082; -179.969; 16.7087
8; 5; 16; 0; 0; 0; 0; -0; 0
8; 6; 13; 0.397585; -0.528617; 1.44424; 17.9309; -169.609; 20.8444
8; 7; 14; 0; 0; 0; 0; -0; 0
8; 8; 18; 0.400132; -0.500814; 1.36513; 17.2813; -171.143; 21.3494
8; 9; 9; 0.356429; -0.456398; 1.32383; 66.8342; -172.215; 8.61446
8; 10; 14; 0.39516; -0.546973; 1.61352; 27.0229; -165.421; 22.1415
8; 11; 13; 0; 0; 0; 0; -0; 0
8; 12; 14; 0.384482; -0.573727; 1.57672; 35.7321; -164.69; 12.9674
8; 13; 13; 0; 0; 0; 0; -0; 0
8; 14; 17; 0.275314; 0.149647; 0.572613; -69.124; 131.762; 57.9329
8; 15; 15; 0.511632; -0.288045; 1.23612; 78.62; -123.423; 28.8123
8; 16; 11; 0; 0; 0; 0; -0; 0
8; 17; 23; 0.0337157; -0.218988; 1.07617; -95.7032; 57.1499; 147.456
8; 18; 10; 0.391166; -0.551504; 1.50223; 27.0045; -165.183; 17.1676
8; 19; 15; 0; 0; 0; 0; -0; 0
8; 20; 11; 0; 0; 0; 0; -0; 0
8; Median: 14; 0.275314; -0.0735617; 1.23612; 16.7087; -0; 17.2813
8; Mean: 14.25; 0.209154; -0.233818; 0.817346; 19.4297; -72.702; 15.2958
8; Range: 14; 0.511632; 0.723373; 1.64299; 147.456; 311.731; 234.786
8; Stdev: 3.08018; 0.192272; 0.257648; 0.702873; 32.5384; 96.6717; 47.1751
9; 1; 8; 0; 0; 0; 0; -0; 0
9; 2; 9; 0; 0; 0; 0; -0; 0
9; 3; 13; 0; 0; 0; 0; -0; 0
9; 4; 10; 0; 0; 0; 0; -0; 0
9; 5; 8; 0; 0; 0; 0; -0; 0
9; 6; 13; 0; 0; 0; 0; -0; 0
9; 7; 12; 0; 0; 0; 0; -0; 0
9; 8; 16; 0; 0; 0; 0; -0; 0
9; 9; 8; 0; 0; 0; 0; -0; 0
9; 10; 7; 0; 0; 0; 0; -0; 0
9; 11; 7; 0; 0; 0; 0; -0; 0
9; 12; 9; 0; 0; 0; 0; -0; 0
9; 13; 10; 0.413019; -0.617725; 1.35827; 26.8; -156.939; 18.8717
9; 14; 16; 0.280116; -0.308493; 1.79286; 123.302; 170.978; 5.96337
9; 15; 12; 0; 0; 0; 0; -0; 0
9; 16; 13; 0; 0; 0; 0; -0; 0
9; 17; 6; 0; 0; 0; 0; -0; 0
9; 18; 9; 0; 0; 0; 0; -0; 0
9; 19; 6; 0; 0; 0; 0; -0; 0
9; 20; 8; 0; 0; 0; 0; -0; 0
9; Median: 9; 0; 0; 0; 0; -0; 0
9; Mean: 10; 0.0346567; -0.0463109; 0.157557; 1.24175; 0.701962; 7.50509
9; Range: 10; 0.413019; 0.617725; 1.79286; 18.8717; 327.917; 123.302
9; Stdev: 2.96648; 0.106073; 0.147285; 0.477638; 4.24772; 51.8909; 27.1984
10; 1; 9; 0.483116; -0.737007; 1.78126; 65.0084; -99.0247; 12.2787
10; 2; 10; 0; 0; 0; 0; -0; 0
10; 3; 8; 0; 0; 0; 0; -0; 0
10; 4; 9; 0; 0; 0; 0; -0; 0
10; 5; 10; 0; 0; 0; 0; -0; 0
10; 6; 5; 0; 0; 0; 0; -0; 0
10; 7; 11; 0; 0; 0; 0; -0; 0
10; 8; 10; -0.074753; -0.416477; 1.6845; -131.352; -131.859; 69.1513
10; 9; 11; 0; 0; 0; 0; -0; 0
10; 10; 9; 0; 0; 0; 0; -0; 0
10; 11; 8; 0; 0; 0; 0; -0; 0
10; 12; 9; 0; 0; 0; 0; -0; 0
10; 13; 14; 0; 0; 0; 0; -0; 0
10; 14; 7; 0; 0; 0; 0; -0; 0
10; 15; 12; 0; 0; 0; 0; -0; 0
10; 16; 8; 0; 0; 0; 0; -0; 0
10; 17; 8; 0; 0; 0; 0; -0; 0
10; 18; 11; 0; 0; 0; 0; -0; 0
10; 19; 12; 0; 0; 0; 0; -0; 0
10; 20; 9; 0; 0; 0; 0; -0; 0
10; Median: 9; 0; 0; 0; 0; -0; 0
10; Mean: 9.5; 0.0204181; -0.0576742; 0.173288; 4.0715; -11.5442; -3.31716
10; Range: 9; 0.557869; 0.737007; 1.78126; 69.1513; 131.859; 196.36
10; Stdev: 1.96214; 0.10739; 0.180292; 0.520088; 15.1676; 35.0196; 32.6031
11; 1; 5; 0; 0; 0; 0; -0; 0
11; 2; 4; 0; 0; 0; 0; -0; 0
11; 3; 5; 0; 0; 0; 0; -0; 0
11; 4; 4; 0; 0; 0; 0; -0; 0
11; 5; 5; 0; 0; 0; 0; -0; 0
11; 6; 5; 0; 0; 0; 0; -0; 0
11; 7; 4; 0; 0; 0; 0; -0; 0
11; 8; 7; 0; 0; 0; 0; -0; 0
11; 9; 6; 0; 0; 0; 0; -0; 0
11; 10; 6; 0; 0; 0; 0; -0; 0
11; 11; 4; 0; 0; 0; 0; -0; 0
11; 12; 5; 0; 0; 0; 0; -0; 0
11; 13; 3; 0; 0; 0; 0; -0; 0
11; 14; 7; 0.470003; -0.839106; 1.83112; 31.342; -105.387; 43.1871
11; 15; 5; 0; 0; 0; 0; -0; 0
11; 16; 5; 0; 0; 0; 0; -0; 0
11; 17; 5; 0; 0; 0; 0; -0; 0
11; 18; 8; 0; 0; 0; 0; -0; 0
11; 19; 8; 0; 0; 0; 0; -0; 0
11; 20; 7; 0; 0; 0; 0; -0; 0
11; Median: 5; 0; 0; 0; 0; -0; 0
11; Mean: 5.4; 0.0235002; -0.0419553; 0.091556; 2.15936; -5.26934; 1.5671
11; Range: 5; 0.470003; 0.839106; 1.83112; 43.1871; 105.387; 31.342
11; Stdev: 1.35647; 0.102435; 0.182879; 0.399083; 9.41242; 22.9685; 6.83083
12; 1; 2; 0; 0; 0; 0; -0; 0
12; 2; 3; 0; 0; 0; 0; -0; 0
12; 3; 7; 0; 0; 0; 0; -0; 0
12; 4; 2; 0; 0; 0; 0; -0; 0
12; 5; 2; 0; 0; 0; 0; -0; 0
12; 6; 8; 0; 0; 0; 0; -0; 0
12; 7; 3; 0; 0; 0; 0; -0; 0
12; 8; 5; 0; 0; 0; 0; -0; 0
12; 9; 4; 0; 0; 0; 0; -0; 0
12; 10; 2; 0; 0; 0; 0; -0; 0
12; 11; 3; 0; 0; 0; 0; -0; 0
12; 12; 1; 0; 0; 0; 0; -0; 0
12; 13; 3; 0; 0; 0; 0; -0; 0
12; 14; 5; 0; 0; 0; 0; -0; 0
12; 15; 4; 0; 0; 0; 0; -0; 0
12; 16; 2; 0; 0; 0; 0; -0; 0
12; 17; 4; 0; 0; 0; 0; -0; 0
12; 18; 2; 0; 0; 0; 0; -0; 0
12; 19; 4; 0; 0; 0; 0; -0; 0
12; 20; 6; 0; 0; 0; 0; -0; 0
12; Median: 3; 0; 0; 0; 0; -0; 0
12; Mean: 3.6; 0; 0; 0; 0; 0; 0
12; Range: 7; 0; 0; 0; 0; 0; 0
12; Stdev: 1.8; 0; 0; 0; 0; 0; 0
13; 1; 5; 0; 0; 0; 0; -0; 0
13; 2; 3; 0; 0; 0; 0; -0; 0
13; 3; 1; 0; 0; 0; 0; -0; 0
13; 4; 5; 0; 0; 0; 0; -0; 0
13; 5; 7; 0; 0; 0; 0; -0; 0
13; 6; 3; 0; 0; 0; 0; -0; 0
13; 7; 3; 0; 0; 0; 0; -0; 0
13; 8; 4; 0; 0; 0; 0; -0; 0
13; 9; 1; 0; 0; 0; 0; -0; 0
13; 10; 3; 0; 0; 0; 0; -0; 0
13; 11; 1; 0; 0; 0; 0; -0; 0
13; 12; 2; 0; 0; 0; 0; -0; 0
13; 13; 1; 0; 0; 0; 0; -0; 0
13; 14; 3; 0; 0; 0; 0; -0; 0
13; 15; 5; 0; 0; 0; 0; -0; 0
13; 16; 2; 0; 0; 0; 0; -0; 0
13; 17; 3; 0; 0; 0; 0; -0; 0
13; 18; 5; 0; 0; 0; 0; -0; 0
13; 19; 3; 0; 0; 0; 0; -0; 0
13; 20; 3; 0; 0; 0; 0; -0; 0
13; Median: 3; 0; 0; 0; 0; -0; 0
13; Mean: 3.15; 0; 0; 0; 0; 0; 0
13; Range: 6; 0; 0; 0; 0; 0; 0
13; Stdev: 1.58981; 0; 0; 0; 0; 0; 0
14; 1; 4; 0; 0; 0; 0; -0; 0
14; 2; 2; 0; 0; 0; 0; -0; 0
14; 3; 1; 0; 0; 0; 0; -0; 0
14; 4; 5; 0; 0; 0; 0; -0; 0
14; 5; 2; 0; 0; 0; 0; -0; 0
14; 6; 3; 0; 0; 0; 0; -0; 0
14; 7; 1; 0; 0; 0; 0; -0; 0
14; 8; 1; 0; 0; 0; 0; -0; 0
14; 9; 5; 0; 0; 0; 0; -0; 0
14; 10; 2; 0; 0; 0; 0; -0; 0
14; 11; 0; 0; 0; 0; 0; -0; 0
14; 12; 2; 0; 0; 0; 0; -0; 0
14; 13; 3; 0; 0; 0; 0; -0; 0
14; 14; 1; 0; 0; 0; 0; -0; 0
14; 15; 3; 0; 0; 0; 0; -0; 0
14; 16; 3; 0; 0; 0; 0; -0; 0
14; 17; 4; 0; 0; 0; 0; -0; 0
14; 18; 4; 0; 0; 0; 0; -0; 0
14; 19; 4; 0; 0; 0; 0; -0; 0
14; 20; 3; 0; 0; 0; 0; -0; 0
14; Median: 3; 0; 0; 0; 0; -0; 0
14; Mean: 2.65; 0; 0; 0; 0; 0; 0
14; Range: 5; 0; 0; 0; 0; 0; 0
14; Stdev: 1.38834; 0; 0; 0; 0; 0; 0
15; 1; 4; 0; 0; 0; 0; -0; 0
15; 2; 5; 0; 0; 0; 0; -0; 0
15; 3; 2; 0; 0; 0; 0; -0; 0
15; 4; 6; 0; 0; 0; 0; -0; 0
15; 5; 5; 0; 0; 0; 0; -0; 0
15; 6; 5; 0; 0; 0; 0; -0; 0
15; 7; 3; 0; 0; 0; 0; -0; 0
15; 8; 5; 0; 0; 0; 0; -0; 0
15; 9; 5; 0; 0; 0; 0; -0; 0
15; 10; 3; 0; 0; 0; 0; -0; 0
15; 11; 4; 0; 0; 0; 0; -0; 0
15; 12; 5; 0; 0; 0; 0; -0; 0
15; 13; 8; 0; 0; 0; 0; -0; 0
15; 14; 3; 0; 0; 0; 0; -0; 0
15; 15; 6; 0; 0; 0; 0; -0; 0
15; 16; 2; 0; 0; 0; 0; -0; 0
15; 17; 4; 0; 0; 0; 0; -0; 0
15; 18; 4; 0; 0; 0; 0; -0; 0
15; 19; 7; 0; 0; 0; 0; -0; 0
15; 20; 2; 0; 0; 0; 0; -0; 0
15; Median: 5; 0; 0; 0; 0; -0; 0
15; Mean: 4.4; 0; 0; 0; 0; 0; 0
15; Range: 6; 0; 0; 0; 0; 0; 0
15; Stdev: 1.59374; 0; 0; 0; 0; 0; 0
16; 1; 6; 0; 0; 0; 0; -0; 0
16; 2; 3; 0; 0; 0; 0; -0; 0
16; 3; 5; 0; 0; 0; 0; -0; 0
16; 4; 3; 0; 0; 0; 0; -0; 0
16; 5; 7; 0; 0; 0; 0; -0; 0
16; 6; 3; 0; 0; 0; 0; -0; 0
16; 7; 4; 0; 0; 0; 0; -0; 0
16; 8; 4; 0; 0; 0; 0; -0; 0
16; 9; 8; 0; 0; 0; 0; -0; 0
16; 10; 7; 0; 0; 0; 0; -0; 0
16; 11; 3; 0; 0; 0; 0; -0; 0
16; 12; 3; 0; 0; 0; 0; -0; 0
16; 13; 6; 0; 0; 0; 0; -0; 0
16; 14; 6; 0; 0; 0; 0; -0; 0
16; 15; 3; 0; 0; 0; 0; -0; 0
16; 16; 6; 0; 0; 0; 0; -0; 0
16; 17; 8; -0.177536; 0.0263699; 0.384554; 76.8542; 10.9389; 15.0048
16; 18; 5; 0; 0; 0; 0; -0; 0
16; 19; 6; 0; 0; 0; 0; -0; 0
16; 20; 10; 0; 0; 0; 0; -0; 0
16; Median: 6; 0; 0; 0; 0; -0; 0
16; Mean: 5.3; -0.00887682; 0.0013185; 0.0192277; 0.750242; 0.546945; 3.84271
16; Range: 7; 0.177536; 0.0263699; 0.384554; 15.0048; 10.9389; 76.8542
16; Stdev: 2.0025; 0.0386932; 0.00574719; 0.0838117; 3.27023; 2.38408; 16.75
